mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_max_leaf_nodes,param_max_depth,param_max_bins,param_learning_rate,param_l2_regularization,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4.466464678446452,0.1390611696082348,0.6428875923156738,0.020603860088574618,50,31,8,128,0.033,0.01,"{'min_samples_leaf': 50, 'max_leaf_nodes': 31, 'max_depth': 8, 'max_bins': 128, 'learning_rate': np.float64(0.033), 'l2_regularization': 0.01}",0.7956734995883555,0.7953562582012117,0.7941795628341335,0.7950697735412335,0.0006426595011906702,35
5.86938722928365,0.711135505759762,0.587533156077067,0.06901311633285748,20,127,,255,0.2407,0.01,"{'min_samples_leaf': 20, 'max_leaf_nodes': 127, 'max_depth': None, 'max_bins': 255, 'learning_rate': np.float64(0.2407), 'l2_regularization': 0.01}",0.8212108918597539,0.821931565012303,0.820696961837182,0.821279806236413,0.0005063747910309523,4
10.04854647318522,0.3811053056005276,0.841853141784668,0.03089166848442725,20,255,10,128,0.0357,0.01,"{'min_samples_leaf': 20, 'max_leaf_nodes': 255, 'max_depth': 10, 'max_bins': 128, 'learning_rate': np.float64(0.0357), 'l2_regularization': 0.01}",0.8139759481163023,0.8138474188486301,0.8130422173649805,0.8136218614433043,0.0004132153484677249,18
0.08513943354288737,0.004756970095707085,0.0,0.0,100,63,4,512,0.149,0.001,"{'min_samples_leaf': 100, 'max_leaf_nodes': 63, 'max_depth': 4, 'max_bins': 512, 'learning_rate': np.float64(0.149), 'l2_regularization': 0.001}",,,,,,44
3.193601051966349,0.10313417577683164,0.5112950801849365,0.016962556117850608,100,511,4,128,0.0231,0.01,"{'min_samples_leaf': 100, 'max_leaf_nodes': 511, 'max_depth': 4, 'max_bins': 128, 'learning_rate': np.float64(0.0231), 'l2_regularization': 0.01}",0.7720231468681482,0.7733236289015402,0.7710209512965871,0.7721225756887584,0.0009426896293280755,41
2.6090287367502847,0.02680593882846895,0.4590020974477132,0.0040183119348001645,50,127,3,255,0.0313,0.001,"{'min_samples_leaf': 50, 'max_leaf_nodes': 127, 'max_depth': 3, 'max_bins': 255, 'learning_rate': np.float64(0.0313), 'l2_regularization': 0.001}",0.767033326700996,0.7684773901186177,0.7660867501455781,0.767199155655064,0.0009829934898662373,42
3.5826223691304526,0.08266424882743896,0.564324696858724,0.011617651503855745,10,127,5,255,0.0208,1e-05,"{'min_samples_leaf': 10, 'max_leaf_nodes': 127, 'max_depth': 5, 'max_bins': 255, 'learning_rate': np.float64(0.0208), 'l2_regularization': 1e-05}",0.7798545851161726,0.780790823784998,0.7781411358804766,0.7795955149272157,0.0010971324805893762,40
0.0944059689839681,0.002006069295173599,0.0,0.0,20,511,3,512,0.1741,0.01,"{'min_samples_leaf': 20, 'max_leaf_nodes': 511, 'max_depth': 3, 'max_bins': 512, 'learning_rate': np.float64(0.1741), 'l2_regularization': 0.01}",,,,,,44
2.5103980700174966,0.02299933673820358,0.4444725513458252,0.01864316829453171,50,127,3,255,0.2407,0.0001,"{'min_samples_leaf': 50, 'max_leaf_nodes': 127, 'max_depth': 3, 'max_bins': 255, 'learning_rate': np.float64(0.2407), 'l2_regularization': 0.0001}",0.7986075135356423,0.7993971291762272,0.798040087437068,0.7986815767163126,0.000556479760939715,33
0.08579723040262859,0.002900303040496458,0.0,0.0,20,127,8,512,0.0969,0.001,"{'min_samples_leaf': 20, 'max_leaf_nodes': 127, 'max_depth': 8, 'max_bins': 512, 'learning_rate': np.float64(0.0969), 'l2_regularization': 0.001}",,,,,,44
9.713489214579264,0.4901068978146877,0.8643325964609782,0.028598015695024345,100,255,10,255,0.0423,0.01,"{'min_samples_leaf': 100, 'max_leaf_nodes': 255, 'max_depth': 10, 'max_bins': 255, 'learning_rate': np.float64(0.0423), 'l2_regularization': 0.01}",0.8162053956272135,0.816065791656225,0.815338511617556,0.8158698996336647,0.00038004581734925487,14
5.714091539382935,0.25947262305134794,0.8397510051727295,0.0069172819271926984,50,,8,128,0.2465,0.0,"{'min_samples_leaf': 50, 'max_leaf_nodes': None, 'max_depth': 8, 'max_bins': 128, 'learning_rate': np.float64(0.2465), 'l2_regularization': 0.0}",0.8232293459739876,0.8227544629770501,0.821940185880827,0.8226413316106216,0.0005323422871311033,3
5.538567860921224,0.07575917701371783,0.7208107312520345,0.012042709070352632,5,255,7,255,0.0388,1e-05,"{'min_samples_leaf': 5, 'max_leaf_nodes': 255, 'max_depth': 7, 'max_bins': 255, 'learning_rate': np.float64(0.0388), 'l2_regularization': 1e-05}",0.8058983527872179,0.8057672583087058,0.8047788574204395,0.8054814895054543,0.000499710133139432,28
0.09520785013834636,0.004672107749769687,0.0,0.0,10,255,9,512,0.0423,0.0001,"{'min_samples_leaf': 10, 'max_leaf_nodes': 255, 'max_depth': 9, 'max_bins': 512, 'learning_rate': np.float64(0.0423), 'l2_regularization': 0.0001}",,,,,,44
4.052016814549764,0.03316819122656226,0.6263056596120199,0.02773321192840371,5,255,6,255,0.1804,0.0001,"{'min_samples_leaf': 5, 'max_leaf_nodes': 255, 'max_depth': 6, 'max_bins': 255, 'learning_rate': np.float64(0.1804), 'l2_regularization': 0.0001}",0.8168476674749416,0.8167391213311184,0.8162052512569183,0.8165973466876594,0.00028077237095883406,12
0.09637570381164551,0.0017781068163723616,0.0,0.0,100,127,5,512,0.1269,0.0,"{'min_samples_leaf': 100, 'max_leaf_nodes': 127, 'max_depth': 5, 'max_bins': 512, 'learning_rate': np.float64(0.1269), 'l2_regularization': 0.0}",,,,,,44
4.285775979359944,0.08204399063184703,0.6448368231455485,0.02153694324029419,5,31,,255,0.1269,0.0001,"{'min_samples_leaf': 5, 'max_leaf_nodes': 31, 'max_depth': None, 'max_bins': 255, 'learning_rate': np.float64(0.1269), 'l2_regularization': 0.0001}",0.8139963264624479,0.8139135567914926,0.8132697452167623,0.8137265428235677,0.00032476734728601007,17
4.082117319107056,0.03821986265646244,0.5861770311991373,0.030350557348685435,5,31,10,255,0.1804,0.0001,"{'min_samples_leaf': 5, 'max_leaf_nodes': 31, 'max_depth': 10, 'max_bins': 255, 'learning_rate': np.float64(0.1804), 'l2_regularization': 0.0001}",0.8159761367253971,0.816127257357079,0.815362457831768,0.8158219506380814,0.0003307159814909793,15
2.496408541997274,0.034730709615938826,0.4483501116434733,0.027036801542172455,10,,3,255,0.1804,0.0,"{'min_samples_leaf': 10, 'max_leaf_nodes': None, 'max_depth': 3, 'max_bins': 255, 'learning_rate': np.float64(0.1804), 'l2_regularization': 0.0}",0.7966564901074076,0.7969459741166134,0.7958968701697018,0.796499778131241,0.00044239782659345533,34
2.891979535420736,0.040965662214403106,0.5146628220876058,0.004846665102138193,5,31,4,255,0.149,0.001,"{'min_samples_leaf': 5, 'max_leaf_nodes': 31, 'max_depth': 4, 'max_bins': 255, 'learning_rate': np.float64(0.149), 'l2_regularization': 0.001}",0.8032998800313882,0.8041205334827276,0.8026658068478583,0.8033620734539912,0.0005955156935580517,30
5.164063294728597,0.1934033927474973,0.7176878452301025,0.024016039111299913,5,127,7,128,0.0716,0.0001,"{'min_samples_leaf': 5, 'max_leaf_nodes': 127, 'max_depth': 7, 'max_bins': 128, 'learning_rate': np.float64(0.0716), 'l2_regularization': 0.0001}",0.8129957002269548,0.8134510399170394,0.8125388766797528,0.8129952056079156,0.0003723892464883917,20
0.0868364969889323,0.0034616237343751675,0.0,0.0,50,127,10,512,0.0388,0.01,"{'min_samples_leaf': 50, 'max_leaf_nodes': 127, 'max_depth': 10, 'max_bins': 512, 'learning_rate': np.float64(0.0388), 'l2_regularization': 0.01}",,,,,,44
13.63642406463623,0.5034007109171424,0.9631108442942301,0.0028296430765905084,50,511,12,128,0.0208,0.0001,"{'min_samples_leaf': 50, 'max_leaf_nodes': 511, 'max_depth': 12, 'max_bins': 128, 'learning_rate': np.float64(0.0208), 'l2_regularization': 0.0001}",0.8106269920607472,0.8110663818787306,0.809463411996149,0.8103855953118755,0.0006763048641405355,25
0.09036970138549805,0.002530360323589789,0.0,0.0,20,127,5,512,0.033,0.01,"{'min_samples_leaf': 20, 'max_leaf_nodes': 127, 'max_depth': 5, 'max_bins': 512, 'learning_rate': np.float64(0.033), 'l2_regularization': 0.01}",,,,,,44
0.09600083033243816,0.005390640784670388,0.0,0.0,50,255,7,512,0.0388,0.01,"{'min_samples_leaf': 50, 'max_leaf_nodes': 255, 'max_depth': 7, 'max_bins': 512, 'learning_rate': np.float64(0.0388), 'l2_regularization': 0.01}",,,,,,44
0.09705734252929688,0.0038234199743999928,0.0,0.0,20,127,5,512,0.0363,0.0,"{'min_samples_leaf': 20, 'max_leaf_nodes': 127, 'max_depth': 5, 'max_bins': 512, 'learning_rate': np.float64(0.0363), 'l2_regularization': 0.0}",,,,,,44
3.3511789639790854,0.09020663598244895,0.5740516980489095,0.002537827645777512,5,127,5,128,0.1804,0.01,"{'min_samples_leaf': 5, 'max_leaf_nodes': 127, 'max_depth': 5, 'max_bins': 128, 'learning_rate': np.float64(0.1804), 'l2_regularization': 0.01}",0.8119088483187378,0.8119046507942039,0.8109761343133219,0.8115965444754213,0.0004386995796138782,23
2.5391058921813965,0.07708280524293698,0.4274623394012451,0.017682145327894184,5,511,3,255,0.2438,0.0001,"{'min_samples_leaf': 5, 'max_leaf_nodes': 511, 'max_depth': 3, 'max_bins': 255, 'learning_rate': np.float64(0.2438), 'l2_regularization': 0.0001}",0.7987959343564432,0.7997018254883183,0.7982457105474381,0.7989144901307332,0.0006003383956718215,32
10.11275601387024,0.30982185921895694,0.8693381945292155,0.0232813541676817,10,255,11,128,0.0388,0.01,"{'min_samples_leaf': 10, 'max_leaf_nodes': 255, 'max_depth': 11, 'max_bins': 128, 'learning_rate': np.float64(0.0388), 'l2_regularization': 0.01}",0.8158959978281709,0.8158996355892438,0.814872005526937,0.8155558796481173,0.00048357430903738803,16
5.794503132502238,0.05641545876747239,0.7088820934295654,0.004290428076411287,100,255,7,255,0.0208,0.0001,"{'min_samples_leaf': 100, 'max_leaf_nodes': 255, 'max_depth': 7, 'max_bins': 255, 'learning_rate': np.float64(0.0208), 'l2_regularization': 0.0001}",0.7948906655189121,0.795291233231231,0.7935590900751559,0.794580329608433,0.0007404103642728964,36
4.215688784917195,0.03356157969504652,0.6392796834309896,0.021755245556238922,10,31,9,255,0.1269,0.01,"{'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_depth': 9, 'max_bins': 255, 'learning_rate': np.float64(0.1269), 'l2_regularization': 0.01}",0.8135938061536123,0.8138234284990052,0.813169709970343,0.813528981540987,0.0002707873107325083,19
3.328749974568685,0.04179643292778268,0.5884921550750732,0.0038551754073974233,5,511,5,128,0.1841,0.0001,"{'min_samples_leaf': 5, 'max_leaf_nodes': 511, 'max_depth': 5, 'max_bins': 128, 'learning_rate': np.float64(0.1841), 'l2_regularization': 0.0001}",0.8118519407351843,0.811875912621842,0.8110398737344244,0.811589242363817,0.0003885855384664652,24
3.672093470891317,0.02605824159501519,0.6257335344950358,0.004336440789318472,10,31,6,255,0.1437,1e-05,"{'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_depth': 6, 'max_bins': 255, 'learning_rate': np.float64(0.1437), 'l2_regularization': 1e-05}",0.8130208066771072,0.812732074831563,0.8121510910437164,0.8126346575174622,0.00036168026446576306,22
4.470991293589274,0.10913381610030994,0.6434284051259359,0.039329898028214925,50,255,6,255,0.0423,0.0001,"{'min_samples_leaf': 50, 'max_leaf_nodes': 255, 'max_depth': 6, 'max_bins': 255, 'learning_rate': np.float64(0.0423), 'l2_regularization': 0.0001}",0.8013189869648324,0.8014079727927965,0.8004549243703843,0.8010606280426712,0.0004298351027706994,31
0.09826223055521648,0.0023107028600137707,0.0,0.0,10,255,8,512,0.0231,1e-05,"{'min_samples_leaf': 10, 'max_leaf_nodes': 255, 'max_depth': 8, 'max_bins': 512, 'learning_rate': np.float64(0.0231), 'l2_regularization': 1e-05}",,,,,,44
2.563673734664917,0.05464418702752959,0.4424506028493245,0.021742698572698588,10,511,3,255,0.1437,0.001,"{'min_samples_leaf': 10, 'max_leaf_nodes': 511, 'max_depth': 3, 'max_bins': 255, 'learning_rate': np.float64(0.1437), 'l2_regularization': 0.001}",0.7939530930569378,0.7947682065888473,0.7931952822152839,0.7939721939536897,0.0006422857123482142,38
5.691951751708984,0.3425954238772747,0.6916279792785645,0.022716848105732237,100,255,7,255,0.0388,0.0,"{'min_samples_leaf': 100, 'max_leaf_nodes': 255, 'max_depth': 7, 'max_bins': 255, 'learning_rate': np.float64(0.0388), 'l2_regularization': 0.0}",0.8056890964064601,0.8059164780174406,0.8050065191714131,0.8055373645317713,0.00038667229597630386,27
0.08303570747375488,0.006779122890544274,0.0,0.0,20,,6,512,0.2227,0.0001,"{'min_samples_leaf': 20, 'max_leaf_nodes': None, 'max_depth': 6, 'max_bins': 512, 'learning_rate': np.float64(0.2227), 'l2_regularization': 0.0001}",,,,,,44
0.09204355875651042,0.001203308470643092,0.0,0.0,5,255,10,512,0.033,0.0,"{'min_samples_leaf': 5, 'max_leaf_nodes': 255, 'max_depth': 10, 'max_bins': 512, 'learning_rate': np.float64(0.033), 'l2_regularization': 0.0}",,,,,,44
7.28610889116923,0.2596476936112912,0.6700976689656576,0.03081733588012803,10,511,,128,0.1864,1e-05,"{'min_samples_leaf': 10, 'max_leaf_nodes': 511, 'max_depth': None, 'max_bins': 128, 'learning_rate': np.float64(0.1864), 'l2_regularization': 1e-05}",0.8232944151973064,0.8228964958216195,0.8220151279054978,0.8227353463081412,0.0005345533138465264,2
4.160253524780273,0.13453021088322664,0.648382822672526,0.011532692807700144,50,63,8,128,0.2407,0.0001,"{'min_samples_leaf': 50, 'max_leaf_nodes': 63, 'max_depth': 8, 'max_bins': 128, 'learning_rate': np.float64(0.2407), 'l2_regularization': 0.0001}",0.821048885983713,0.8205973558613072,0.8203573286366064,0.8206678568272089,0.00028669458863520936,6
3.722278277079264,0.09974864649895829,0.6169396241505941,0.004517834978381421,100,31,6,128,0.0969,0.01,"{'min_samples_leaf': 100, 'max_leaf_nodes': 31, 'max_depth': 6, 'max_bins': 128, 'learning_rate': np.float64(0.0969), 'l2_regularization': 0.01}",0.8092048961500504,0.8096416601632288,0.8079284372662134,0.8089249978598309,0.0007268839721098519,26
0.0908803145090739,0.0063532239480355215,0.0,0.0,20,,9,512,0.1841,0.0,"{'min_samples_leaf': 20, 'max_leaf_nodes': None, 'max_depth': 9, 'max_bins': 512, 'learning_rate': np.float64(0.1841), 'l2_regularization': 0.0}",,,,,,44
0.08957703908284505,0.0014641485898918658,0.0,0.0,50,127,7,512,0.1841,0.0001,"{'min_samples_leaf': 50, 'max_leaf_nodes': 127, 'max_depth': 7, 'max_bins': 512, 'learning_rate': np.float64(0.1841), 'l2_regularization': 0.0001}",,,,,,44
4.465897878011067,0.08260901231587062,0.7012260754903158,0.005880749352723228,50,63,7,255,0.1804,0.01,"{'min_samples_leaf': 50, 'max_leaf_nodes': 63, 'max_depth': 7, 'max_bins': 255, 'learning_rate': np.float64(0.1804), 'l2_regularization': 0.01}",0.8189606209657028,0.820162160207176,0.819112703783472,0.8194118283187836,0.0005341852069080328,8
2.740699132283529,0.08685325211602093,0.4291805426279704,0.024801377113689464,100,255,3,255,0.0231,0.01,"{'min_samples_leaf': 100, 'max_leaf_nodes': 255, 'max_depth': 3, 'max_bins': 255, 'learning_rate': np.float64(0.0231), 'l2_regularization': 0.01}",0.7589007894811651,0.7600935845852044,0.7577074614704598,0.7589006118456098,0.000974130690528889,43
3.9895149072011313,0.07606076483699069,0.6011027495066324,0.015429376696171901,50,31,11,255,0.1804,0.01,"{'min_samples_leaf': 50, 'max_leaf_nodes': 31, 'max_depth': 11, 'max_bins': 255, 'learning_rate': np.float64(0.1804), 'l2_regularization': 0.01}",0.8162786619943496,0.816471724738372,0.8152301540931448,0.815993513608622,0.0005455007596601637,13
2.718663295110067,0.04818719455221442,0.4546906153361003,0.029177590979586582,5,127,3,128,0.0814,1e-05,"{'min_samples_leaf': 5, 'max_leaf_nodes': 127, 'max_depth': 3, 'max_bins': 128, 'learning_rate': np.float64(0.0814), 'l2_regularization': 1e-05}",0.7866978824948524,0.7872369331974137,0.7855641276314835,0.7864996477745833,0.0006971572603996443,39
13.928659121195475,0.06682408417807534,1.0019157727559407,0.041670967171724485,100,511,12,128,0.0375,0.0,"{'min_samples_leaf': 100, 'max_leaf_nodes': 511, 'max_depth': 12, 'max_bins': 128, 'learning_rate': np.float64(0.0375), 'l2_regularization': 0.0}",0.8195358881760569,0.8192736114686817,0.8181372962255091,0.8189822652900826,0.0006070018165115695,10
10.742153882980347,0.19187521924579898,0.8740995724995931,0.01782041573134705,5,255,11,255,0.0313,0.001,"{'min_samples_leaf': 5, 'max_leaf_nodes': 255, 'max_depth': 11, 'max_bins': 255, 'learning_rate': np.float64(0.0313), 'l2_regularization': 0.001}",0.8130291866597945,0.8129226615292399,0.8120206041351727,0.8126574841080689,0.0004524370864309668,21
22.336809635162354,0.3820768328947958,1.1729105313618977,0.035302291640886926,5,,11,255,0.0375,0.001,"{'min_samples_leaf': 5, 'max_leaf_nodes': None, 'max_depth': 11, 'max_bins': 255, 'learning_rate': np.float64(0.0375), 'l2_regularization': 0.001}",0.8190766135902581,0.8187908105462401,0.8181361910206468,0.8186678717190484,0.0003936446102616115,11
0.10317254066467285,0.003107537571321238,0.0,0.0,20,31,9,512,0.0374,0.0001,"{'min_samples_leaf': 20, 'max_leaf_nodes': 31, 'max_depth': 9, 'max_bins': 512, 'learning_rate': np.float64(0.0374), 'l2_regularization': 0.0001}",,,,,,44
4.186832666397095,0.029990309795127772,0.6038950284322103,0.004446173065360752,5,63,11,128,0.2438,1e-05,"{'min_samples_leaf': 5, 'max_leaf_nodes': 63, 'max_depth': 11, 'max_bins': 128, 'learning_rate': np.float64(0.2438), 'l2_regularization': 1e-05}",0.820164874556794,0.8202664948773315,0.8195841582190324,0.8200051758843859,0.00030058119068603864,7
7.288211663564046,0.4083825839411363,0.8738627433776855,0.010837663012162805,20,127,12,255,0.0814,0.0,"{'min_samples_leaf': 20, 'max_leaf_nodes': 127, 'max_depth': 12, 'max_bins': 255, 'learning_rate': np.float64(0.0814), 'l2_regularization': 0.0}",0.8210595164847496,0.8210641067961628,0.8204910087376189,0.820871544006177,0.0002690855944394006,5
0.10719164212544759,0.002580788552951792,0.0,0.0,50,255,4,512,0.0814,0.0001,"{'min_samples_leaf': 50, 'max_leaf_nodes': 255, 'max_depth': 4, 'max_bins': 512, 'learning_rate': np.float64(0.0814), 'l2_regularization': 0.0001}",,,,,,44
5.997998873392741,0.09993196328487328,0.7694431940714518,0.022824496688856617,5,127,8,255,0.0969,1e-05,"{'min_samples_leaf': 5, 'max_leaf_nodes': 127, 'max_depth': 8, 'max_bins': 255, 'learning_rate': np.float64(0.0969), 'l2_regularization': 1e-05}",0.8192439770790767,0.8195686469074286,0.8186307087288842,0.8191477775717965,0.00038890681454002056,9
0.10510007540384929,0.003649905693048853,0.0,0.0,20,,6,512,0.2227,0.0,"{'min_samples_leaf': 20, 'max_leaf_nodes': None, 'max_depth': 6, 'max_bins': 512, 'learning_rate': np.float64(0.2227), 'l2_regularization': 0.0}",,,,,,44
3.765526533126831,0.06681198053372565,0.5544818242390951,0.02924733711629445,5,127,5,255,0.0423,1e-05,"{'min_samples_leaf': 5, 'max_leaf_nodes': 127, 'max_depth': 5, 'max_bins': 255, 'learning_rate': np.float64(0.0423), 'l2_regularization': 1e-05}",0.7947036847583254,0.7946621487947194,0.793136608242597,0.7941674805985471,0.0007291340387816267,37
11.299210866292318,0.1806109276000109,1.0616345405578613,0.02350098745220679,100,511,11,128,0.0802,0.001,"{'min_samples_leaf': 100, 'max_leaf_nodes': 511, 'max_depth': 11, 'max_bins': 128, 'learning_rate': np.float64(0.0802), 'l2_regularization': 0.001}",0.8251642711372029,0.8250691259126588,0.8243022780096414,0.8248452250198343,0.0003858814544619496,1
5.3143532276153564,0.5831060453631992,0.6869476636250814,0.04031585551352351,100,63,12,255,0.0388,0.0,"{'min_samples_leaf': 100, 'max_leaf_nodes': 63, 'max_depth': 12, 'max_bins': 255, 'learning_rate': np.float64(0.0388), 'l2_regularization': 0.0}",0.8054380258631819,0.8055055303639053,0.8045430598006104,0.8051622053425659,0.00043866852785597466,29
